#GRM188R6YA106MA73,,
#2025/02/24,,
#c_dcbias_capchange,,
#capchange  25.0degC  AC1Vrms,,
DC Bias[V],Cap. Change Rate[%],
15.749999999999998,-88.36260919166799,
15.924999999999999,-88.47136381324707,
16.099999999999998,-88.57847765568037,
16.275,-88.68411691765326,
16.45,-88.78843534274678,
16.625,-88.89157451328174,
16.799999999999997,-88.99366413986053,
16.974999999999998,-89.09482234924873,
17.15,-89.19515597299691,
17.325,-89.2947608389479,
17.5,-89.39372206751203,
17.674999999999997,-89.49211437432562,
17.849999999999998,-89.59000238063734,
18.025,-89.68744093249411,
18.2,-89.78447542952837,
18.375,-89.88114216388112,
18.549999999999997,-89.97746866953425,
18.724999999999998,-90.07347408207632,
18.9,-90.16916950868004,
19.075,-90.26455840784999,
19.25,-90.35963697827923,
19.424999999999997,-90.4543945559679,
19.599999999999998,-90.54881401857504,
19.775,-90.64287219582536,
19.95,-90.73654028466007,
20.125,-90.82978426771069,
20.299999999999997,-90.92256533359355,
20.474999999999998,-91.0148402974565,
20.65,-91.1065620201794,
20.825,-91.19767982461134,
21.0,-91.2881399072421,
21.174999999999997,-91.37788574373926,
21.349999999999998,-91.46685848683435,
21.525,-91.55499735512014,
21.7,-91.6422400114137,
21.875,-91.72852292945414,
22.049999999999997,-91.81378174782584,
22.224999999999998,-91.89795161014361,
22.4,-91.98096749068763,
22.575,-92.0627645048331,
22.75,-92.14327820379785,
22.924999999999997,-92.22244485339587,
23.099999999999998,-92.30020169667237,
23.275,-92.37648720047216,
23.45,-92.45124128617837,
23.625,-92.52440554503238,
23.799999999999997,-92.59592343863396,
23.974999999999998,-92.66574048538371,
24.15,-92.73380443380636,
24.325,-92.8000654238572,
24.5,-92.86447613746316,
24.674999999999997,-92.92699193971342,
24.849999999999998,-92.98757101224302,
25.025,-93.04617448049525,
25.2,-93.10276653667701,
25.375,-93.15731456032928,
25.549999999999997,-93.20978923855573,
25.724999999999998,-93.26016468804218,
25.9,-93.3084185810985,
26.075,-93.35453227802813,
26.25,-93.39849096820943,
26.424999999999997,-93.44028382232227,
26.599999999999998,-93.4799041582084,
26.775,-93.51734962288565,
26.95,-93.55262239324524,
27.125,-93.58572939797493,
27.299999999999997,-93.61668256321273,
27.474999999999998,-93.64549908440067,
27.65,-93.67220172671945,
27.825,-93.69681915639003,
28.0,-93.71938630495336,
28.174999999999997,-93.73994476845677,
28.349999999999998,-93.75854324321354,
28.525,-93.77523799947014,
28.7,-93.79009339393272,
28.874999999999996,-93.803182421606,
29.049999999999997,-93.8145873068096,
29.224999999999998,-93.82440013254558,
29.4,-93.83272350655105,
29.575,-93.83967126139896,
29.749999999999996,-93.84536918487231,
29.924999999999997,-93.84995577552648,
30.099999999999998,-93.85358301685795,
30.275,-93.85641716177584,
30.45,-93.85863951716559,
30.624999999999996,-93.86044721616274,
30.799999999999997,-93.86205396339562,
30.974999999999998,-93.86369073582217,
31.15,-93.86560641898592,
31.325,-93.86806835545646,
31.499999999999996,-93.87136277905309,
31.674999999999997,-93.87579510512157,
31.849999999999998,-93.88169004376168,
32.025,-93.8893914995674,
32.199999999999996,-93.89926221822776,
32.375,-93.91168313740471,
32.55,-93.92705239679995,
32.725,-93.9457839604467,
32.9,-93.96830580322033,
33.074999999999996,-93.99505761367453,
33.25,-94.02648796671699,
33.425,-94.06305092284309,
33.599999999999994,-94.10520201578785,
33.775,-94.1533935979903,
33.949999999999996,-94.20806952342781,
34.125,-94.26965916055646,
34.3,-94.33857074441616,
34.474999999999994,-94.41518409670648,
34.65,-94.49984276580369,
34.824999999999996,-94.59284566517849,
35.0,-94.69443831828087,
